 Writing video to: /home/p06lab/PHYS/AnimatedDrawings/video.gif
         9977517 function calls (9599287 primitive calls) in 19.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 glm.py:30(_GeneralizedLinearRegressor)
        1    0.000    0.000    0.000    0.000 glm.py:463(PoissonRegressor)
        1    0.000    0.000    0.000    0.000 glm.py:572(GammaRegressor)
        1    0.000    0.000    0.000    0.000 glm.py:682(TweedieRegressor)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:182(TweedieDistribution)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:23(ExponentialDispersionModel)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:340(NormalDistribution)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:347(PoissonDistribution)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:354(GammaDistribution)
        1    0.000    0.000    0.000    0.000 glm_distribution.py:361(InverseGaussianDistribution)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        2    0.000    0.000    0.000    0.000 glob.py:10(glob)
        4    0.000    0.000    0.000    0.000 glob.py:116(_iterdir)
        6    0.000    0.000    0.000    0.000 glob.py:147(has_magic)
        4    0.000    0.000    0.000    0.000 glob.py:154(_ishidden)
        2    0.000    0.000    0.000    0.000 glob.py:23(iglob)
        4    0.000    0.000    0.000    0.000 glob.py:41(_iglob)
        2    0.000    0.000    0.000    0.000 glob.py:81(_glob1)
        4    0.000    0.000    0.000    0.000 glob.py:84(<genexpr>)
        1    0.000    0.000    0.000    0.000 gui.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gui.py:26(tqdm_gui)
        1    0.000    0.000    0.001    0.001 hashing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:154(NumpyHasher)
        1    0.000    0.000    0.000    0.000 hashing.py:22(_ConsistentSet)
        1    0.000    0.000    0.000    0.000 hashing.py:40(_MyHash)
        1    0.000    0.000    0.000    0.000 hashing.py:47(Hasher)
       14    0.000    0.000    0.001    0.000 hashlib.py:123(__get_openssl_constructor)
        1    0.000    0.000    0.002    0.002 hashlib.py:5(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:79(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.001    0.001 header.py:5(<module>)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        2    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1657(Hermite)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1649(HermiteE)
        1    0.000    0.000    0.000    0.000 histogram_matching.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hmac.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:26(HMAC)
        2    0.000    0.000    0.003    0.002 images.py:1(<module>)
     1356    0.000    0.000    0.000    0.000 images.py:22(asInt)
      339    0.436    0.001    0.445    0.001 images.py:340(glReadPixels)
      135    0.000    0.000    0.001    0.000 images.py:421(asWrapper)
        2    0.000    0.000    0.000    0.000 images.py:426(asIntConverter)
       67    0.000    0.000    0.000    0.000 images.py:431(setDimensionsAsInts)
        1    0.000    0.000    0.000    0.000 images.py:442(ImageInputConverter)
       13    0.000    0.000    0.000    0.000 images.py:443(__init__)
        1    0.000    0.000    0.000    0.000 images.py:447(finalise)
        1    0.000    0.000    0.000    0.000 images.py:451(__call__)
        1    0.000    0.000    0.000    0.000 images.py:462(TypedImageInputConverter)
       49    0.000    0.000    0.000    0.000 images.py:463(__init__)
        1    0.000    0.000    0.000    0.000 images.py:493(CompressedImageConverter)
       62    0.000    0.000    0.002    0.000 images.py:514(setImageInput)
       62    0.000    0.000    0.000    0.000 images.py:521(<listcomp>)
       49    0.000    0.000    0.002    0.000 images.py:575(typedImageFunction)
        6    0.000    0.000    0.000    0.000 images.py:589(_setDataSize)
        6    0.000    0.000    0.000    0.000 images.py:596(compressedImageFunction)
        1    0.000    0.000    0.000    0.000 images.py:62(setupDefaultTransferMode)
        1    0.000    0.000    0.000    0.000 images.py:77(rankPacking)
        2    0.000    0.000    0.002    0.001 imaging.py:1(<module>)
       34    0.000    0.000    0.000    0.000 imaging.py:12(_f)
        1    0.000    0.000    0.001    0.001 impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 impl.py:146(impl_items)
        2    0.000    0.000    0.000    0.000 impl.py:147(<listcomp>)
        1    0.000    0.000    0.000    0.000 impl.py:25(ImplementationError)
        4    0.000    0.000    0.000    0.000 impl.py:31(delegated)
        1    0.000    0.000    0.000    0.000 impl.py:47(BaseImpl)
        1    0.000    0.000    0.000    0.000 impl.py:50(__init__)
        1    0.000    0.000    0.000    0.000 impl.py:53(update)
     4919    0.001    0.000    0.001    0.000 impl.py:56(__getitem__)
        1    0.000    0.000    0.000    0.000 impl.py:68(GEOSImpl)
        1    0.000    0.000    0.006    0.006 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:110(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:253(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:260(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:300(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:307(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:317(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:430(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:525(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:532(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:557(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:564(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:613(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:710(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:754(__init__)
        4    0.000    0.000    0.000    0.000 index_tricks.py:757(__getitem__)
        1    0.000    0.000    0.000    0.000 initializers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initializers.py:32(_ChainedInitializer)
        1    0.000    0.000    0.001    0.001 inspect.py:1(<module>)
       10    0.000    0.000    0.001    0.000 inspect.py:1102(getfullargspec)
       57    0.000    0.000    0.000    0.000 inspect.py:1207(formatannotation)
      940    0.000    0.000    0.000    0.000 inspect.py:158(isfunction)
       45    0.000    0.000    0.000    0.000 inspect.py:1720(_signature_get_user_defined_method)
      396    0.001    0.000    0.003    0.000 inspect.py:1812(_signature_bound_method)
       15    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
       15    0.000    0.000    0.000    0.000 inspect.py:1850(_signature_is_functionlike)
      457    0.003    0.000    0.008    0.000 inspect.py:2124(_signature_from_function)
  853/457    0.002    0.000    0.014    0.000 inspect.py:2218(_signature_from_callable)
       16    0.000    0.000    0.000    0.000 inspect.py:2246(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:2420(_void)
        1    0.000    0.000    0.000    0.000 inspect.py:2424(_empty)
        1    0.000    0.000    0.000    0.000 inspect.py:2428(_ParameterKind)
        1    0.000    0.000    0.000    0.000 inspect.py:2457(Parameter)
     1553    0.002    0.000    0.003    0.000 inspect.py:2489(__init__)
     3248    0.000    0.000    0.000    0.000 inspect.py:2539(name)
     2111    0.000    0.000    0.000    0.000 inspect.py:2543(default)
      831    0.000    0.000    0.000    0.000 inspect.py:2547(annotation)
     6629    0.000    0.000    0.000    0.000 inspect.py:2551(kind)
       42    0.000    0.000    0.000    0.000 inspect.py:2573(__str__)
        1    0.000    0.000    0.000    0.000 inspect.py:2612(BoundArguments)
        1    0.000    0.000    0.000    0.000 inspect.py:2742(Signature)
      869    0.002    0.000    0.003    0.000 inspect.py:2772(__init__)
     1992    0.000    0.000    0.001    0.000 inspect.py:2821(<genexpr>)
       15    0.000    0.000    0.000    0.000 inspect.py:285(isbuiltin)
      447    0.000    0.000    0.014    0.000 inspect.py:2851(from_callable)
     3181    0.000    0.000    0.000    0.000 inspect.py:2857(parameters)
       40    0.000    0.000    0.000    0.000 inspect.py:2861(return_annotation)
      412    0.000    0.000    0.002    0.000 inspect.py:2865(replace)
       15    0.000    0.000    0.000    0.000 inspect.py:3057(__str__)
      447    0.000    0.000    0.014    0.000 inspect.py:3103(signature)
       21    0.000    0.000    0.000    0.000 inspect.py:487(getmro)
      462    0.001    0.000    0.001    0.000 inspect.py:493(unwrap)
      478    0.000    0.000    0.000    0.000 inspect.py:513(_is_wrapper)
        1    0.000    0.000    0.000    0.000 inspect.py:534(_findclass)
        1    0.000    0.000    0.000    0.000 inspect.py:544(_finddoc)
       16    0.000    0.000    0.001    0.000 inspect.py:606(getdoc)
       43    0.001    0.000    0.002    0.000 inspect.py:625(cleandoc)
       50    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        1    0.000    0.000    0.000    0.000 inspect.py:895(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:897(BlockFinder)
       15    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 interface.py:5(<module>)
        2    0.000    0.000    0.000    0.000 internalformat_query.py:1(<module>)
        1    0.000    0.000    0.000    0.000 internalformat_query.py:12(_f)
        2    0.000    0.000    0.001    0.000 internalformat_query2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 internalformat_query2.py:12(_f)
        1    0.000    0.000    0.000    0.000 interpolate.py:5(<module>)
        1    0.000    0.000    0.000    0.000 interpolation.py:5(<module>)
        1    0.000    0.000    0.000    0.000 interpolative.py:32(<module>)
        2    0.000    0.000    0.000    0.000 invalidate_subdata.py:1(<module>)
        6    0.000    0.000    0.000    0.000 invalidate_subdata.py:12(_f)
        1    0.000    0.000    0.000    0.000 isolve.py:5(<module>)
        1    0.000    0.000    0.003    0.003 iterative.py:1(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.001    0.001 ivp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ivp.py:24(OdeResult)
        1    0.000    0.000    0.000    0.000 joint.py:10(Joint)
       50    0.000    0.000    0.001    0.000 joint.py:15(__init__)
     84/3    0.000    0.000    0.000    0.000 joint.py:18(joint_count)
      681    0.001    0.000    0.151    0.000 joint.py:26(get_chain_worldspace_positions)
16998/681    0.018    0.000    0.066    0.000 joint.py:31(_get_chain_worldspace_positions)
        2    0.000    0.000    0.000    0.000 joint.py:39(get_chain_joint_names)
     50/2    0.000    0.000    0.000    0.000 joint.py:44(_get_chain_joint_names)
        1    0.000    0.000    0.000    0.000 joint.py:5(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:5(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:5(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1605(Laguerre)
        1    0.000    0.000    0.002    0.002 lapack.py:1(<module>)
       20    0.000    0.000    0.000    0.000 lapack.py:1014(_check_work_float)
       48    0.000    0.000    0.000    0.000 lapack.py:861(backtickrepl)
        2    0.000    0.000    0.000    0.000 lapack.py:881(get_lapack_funcs)
       20    0.000    0.000    0.000    0.000 lapack.py:979(_compute_lwork)
        1    0.000    0.000    0.000    0.000 latebind.py:1(<module>)
        1    0.000    0.000    0.000    0.000 latebind.py:10(LateBind)
       11    0.000    0.000    0.000    0.000 latebind.py:17(setFinalCall)
     2401    0.002    0.000    0.133    0.000 latebind.py:35(__call__)
        1    0.000    0.000    0.000    0.000 latebind.py:49(Curry)
       29    0.000    0.000    0.000    0.000 latebind.py:57(__init__)
     2049    0.002    0.000    0.034    0.000 latebind.py:61(__call__)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:54(<dictcomp>)
        2    0.000    0.000    0.249    0.125 lazy.py:60(__getattr__)
        1    0.000    0.000    0.000    0.000 lazy.py:7(attach)
        1    0.000    0.000    0.000    0.000 lazywrapper.py:1(<module>)
       29    0.000    0.000    0.000    0.000 lazywrapper.py:20(wrap)
        1    0.000    0.000    0.000    0.000 lazywrapper.py:5(_LazyWrapper)
       29    0.000    0.000    0.000    0.000 lazywrapper.py:8(lazy)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:5(<module>)
        1    0.000    0.000    0.001    0.001 least_squares.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1618(Legendre)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:5(<module>)
        1    0.000    0.000    0.003    0.003 linalg.py:1(<module>)
     4183    0.002    0.000    0.002    0.000 linalg.py:102(get_linalg_error_extobj)
     4183    0.003    0.000    0.004    0.000 linalg.py:107(_makearray)
     8392    0.002    0.000    0.003    0.000 linalg.py:112(isComplexType)
     4188    0.001    0.000    0.002    0.000 linalg.py:125(_realType)
     4188    0.006    0.000    0.010    0.000 linalg.py:135(_commonType)
     4188    0.001    0.000    0.001    0.000 linalg.py:193(_assert_stacked_2d)
     4188    0.002    0.000    0.002    0.000 linalg.py:199(_assert_stacked_square)
        5    0.682    0.136    0.682    0.136 linalg.py:2104(det)
